facility,year,month,days_over_90f,days_over_95f,days_skarha10,dental_mh_overtime,modified_programs_days,deaths_unexpected,ed_hospital_rate,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
CAL,2018,8,31,31,0,,,,6.8,10.0,11.0,9.0,9.0,149.5,mechanical,MAXIMUM,0
CAL,2018,9,30,30,0,,,,12.2,8.0,7.0,12.0,9.0,148.4,mechanical,MAXIMUM,0
CAL,2018,10,11,1,0,,,,7.9,7.0,6.0,12.0,9.0,149.0,mechanical,MAXIMUM,0
CAL,2018,11,1,0,0,,,,8.3,5.0,4.0,9.0,9.0,150.7,mechanical,MAXIMUM,0
CAL,2018,12,0,0,0,,,,12.5,6.0,4.0,12.0,18.0,151.3,mechanical,MAXIMUM,0
CAL,2019,1,0,0,0,,,,14.6,6.0,6.0,6.0,18.0,151.2,mechanical,MAXIMUM,0
CAL,2019,2,0,0,0,,,,15.8,6.0,6.0,0.0,25.0,153.9,mechanical,MAXIMUM,0
CAL,2019,3,0,0,0,,,,8.2,7.0,7.0,0.0,25.0,153.6,mechanical,MAXIMUM,0
CAL,2019,4,13,8,0,,,,10.8,7.0,7.0,0.0,25.0,153.3,mechanical,MAXIMUM,0
CAL,2019,5,13,7,0,,,,10.4,8.0,8.0,0.0,25.0,151.9,mechanical,MAXIMUM,0
CAL,2019,6,30,28,0,,,,6.9,8.0,7.0,3.0,25.0,151.3,mechanical,MAXIMUM,0
CAL,2019,7,31,31,0,,,,9.7,13.0,14.0,3.0,25.0,150.5,mechanical,MAXIMUM,0
CAL,2019,8,31,31,2,,,,11.1,17.0,16.0,12.0,42.0,149.4,mechanical,MAXIMUM,0
CAL,2019,9,27,23,0,,,,12.6,19.0,19.0,9.0,42.0,149.1,mechanical,MAXIMUM,0
CAL,2019,10,18,10,0,,,,15.5,20.0,20.0,9.0,42.0,146.6,mechanical,MAXIMUM,0
CAL,2019,11,2,0,0,,,,14.1,17.0,16.0,9.0,50.0,142.6,mechanical,MAXIMUM,0
CAL,2019,12,0,0,0,,,,15.4,15.0,14.0,6.0,50.0,138.2,mechanical,MAXIMUM,0
CAL,2020,1,0,0,0,,,,10.9,14.0,12.0,6.0,50.0,134.9,mechanical,MAXIMUM,0
CAL,2020,2,0,0,0,,,,13.4,14.0,14.0,3.0,50.0,129.0,mechanical,MAXIMUM,0
CAL,2020,3,0,0,0,,,,12.8,13.0,12.0,3.0,50.0,132.4,mechanical,MAXIMUM,0
CAL,2020,4,9,9,0,,,,12.4,12.0,10.0,3.0,67.0,127.2,mechanical,MAXIMUM,0
CAL,2020,5,28,22,0,,,,9.8,11.0,10.0,3.0,58.0,133.6,mechanical,MAXIMUM,0
CAL,2020,6,28,26,0,,,,10.6,12.0,11.0,3.0,50.0,134.9,mechanical,MAXIMUM,0
CAL,2020,7,31,31,1,,,,10.3,14.0,12.0,6.0,50.0,128.0,mechanical,MAXIMUM,0
CAL,2020,8,31,31,1,,,,7.0,13.0,12.0,6.0,55.0,125.3,mechanical,MAXIMUM,0
CAL,2020,9,30,28,1,,,,11.2,13.0,11.0,9.0,48.0,125.6,mechanical,MAXIMUM,0
CAL,2020,10,23,19,0,,,,8.9,14.0,12.0,9.0,48.0,129.4,mechanical,MAXIMUM,0
CAL,2020,11,5,0,0,,,,8.3,13.0,12.0,9.0,36.0,128.4,mechanical,MAXIMUM,0
CAL,2020,12,0,0,0,,,,7.1,13.0,14.0,9.0,18.0,126.8,mechanical,MAXIMUM,0
CAL,2021,1,0,0,0,,,,9.1,15.0,13.0,21.0,30.0,126.3,mechanical,MAXIMUM,0
CAL,2021,2,0,0,0,,,,5.9,13.0,10.0,18.0,30.0,127.3,mechanical,MAXIMUM,0
CAL,2021,3,1,0,0,,,,6.0,13.0,10.0,18.0,30.0,128.5,mechanical,MAXIMUM,0
CAL,2021,4,17,7,0,,,,6.7,15.0,12.0,18.0,50.0,127.2,mechanical,MAXIMUM,0
CAL,2021,5,27,20,0,,,,9.4,16.0,14.0,15.0,40.0,127.3,mechanical,MAXIMUM,0
CAL,2021,6,30,28,0,,,,8.3,14.0,13.0,12.0,40.0,126.3,mechanical,MAXIMUM,0
CAL,2021,7,31,31,0,55.0,0.0,,8.6,12.0,12.0,3.0,36.0,126.0,mechanical,MAXIMUM,0
CAL,2021,8,31,31,1,34.8,0.29,,10.6,9.0,10.0,0.0,27.0,124.4,mechanical,MAXIMUM,0
CAL,2021,9,29,27,0,24.45,0.0,,10.0,8.0,8.0,0.0,27.0,123.1,mechanical,MAXIMUM,0
CAL,2021,10,14,4,0,67.65,9.61,,6.4,8.0,8.0,0.0,18.0,126.2,mechanical,MAXIMUM,0
CAL,2021,11,7,0,0,43.5,12.47,1.0,8.1,9.0,10.0,-3.0,18.0,126.4,mechanical,MAXIMUM,0
CAL,2021,12,0,0,0,38.2,2.96,,7.2,11.0,11.0,6.0,27.0,124.9,mechanical,MAXIMUM,0
CAL,2022,1,0,0,0,55.75,23.82,,6.2,10.0,9.0,10.0,27.0,121.3,mechanical,MAXIMUM,0
CAL,2022,2,0,0,0,41.15,19.2,,10.8,10.0,8.0,10.0,27.0,117.8,mechanical,MAXIMUM,0
CAL,2022,3,3,0,0,24.0,4.59,,8.5,9.0,8.0,3.0,36.0,118.6,mechanical,MAXIMUM,0
CAL,2022,4,15,4,0,24.0,4.88,,7.9,10.0,10.0,3.0,27.0,115.1,mechanical,MAXIMUM,0
CAL,2022,5,26,20,0,,,,6.3,9.0,11.0,-3.0,27.0,115.6,mechanical,MAXIMUM,0
CAL,2022,6,30,30,0,,,,7.2,9.0,11.0,-7.0,18.0,113.6,mechanical,MAXIMUM,0
CAL,2022,7,31,31,0,24.0,7.51,1.0,7.5,10.0,12.0,0.0,9.0,110.2,mechanical,MAXIMUM,0
CAL,2022,8,31,31,0,24.0,5.01,1.0,6.7,10.0,14.0,-7.0,9.0,110.5,mechanical,MAXIMUM,0
CAL,2022,9,28,26,0,16.0,0.87,,7.7,8.0,11.0,-7.0,0.0,110.7,mechanical,MAXIMUM,0
CAL,2022,10,18,13,0,16.0,0.0,1.0,6.7,9.0,11.0,0.0,0.0,109.8,mechanical,MAXIMUM,0
CAL,2022,11,0,0,0,0.0,0.66,,9.6,10.0,13.0,0.0,0.0,108.5,mechanical,MAXIMUM,0
CAL,2022,12,0,0,0,16.0,1.3,,5.0,12.0,14.0,0.0,9.0,109.7,mechanical,MAXIMUM,0
CAL,2023,1,0,0,0,19.45,0.85,,7.3,15.0,16.0,13.0,0.0,108.3,mechanical,MAXIMUM,0
CAL,2023,2,0,0,0,21.05,13.79,,8.5,14.0,15.0,9.0,18.0,106.3,mechanical,MAXIMUM,0
CAL,2023,3,0,0,0,32.0,12.32,,9.7,15.0,15.0,10.0,27.0,108.4,mechanical,MAXIMUM,0
CAL,2023,4,13,7,0,34.75,0.0,,11.2,13.0,13.0,7.0,27.0,107.8,mechanical,MAXIMUM,0
CAL,2023,5,21,15,0,,,,9.0,9.0,9.0,7.0,18.0,108.1,mechanical,MAXIMUM,0
CAL,2023,6,27,18,0,,,,8.0,13.0,13.0,10.0,18.0,114.1,mechanical,MAXIMUM,0
CAL,2023,7,31,31,2,41.65,0.0,,10.1,12.0,13.0,7.0,18.0,117.2,mechanical,MAXIMUM,0
CAL,2023,8,29,28,2,31.0,0.0,,9.8,11.0,11.0,10.0,18.0,117.9,mechanical,MAXIMUM,0
CAL,2023,9,28,26,0,15.48,0.0,,11.0,11.0,10.0,10.0,27.0,115.7,mechanical,MAXIMUM,0
CAL,2023,10,16,13,0,34.0,0.0,,6.7,13.0,12.0,17.0,27.0,117.2,mechanical,MAXIMUM,0
CAL,2023,11,2,0,0,48.0,0.0,,8.3,14.0,11.0,20.0,27.0,121.3,mechanical,MAXIMUM,0
CAL,2023,12,0,0,0,0.0,0.0,,9.7,13.0,10.0,20.0,36.0,118.8,mechanical,MAXIMUM,0
CAL,2024,1,0,0,0,0.0,0.0,,10.2,13.0,12.0,13.0,27.0,115.0,mechanical,MAXIMUM,0
CAL,2024,2,2,0,0,0.0,0.0,,13.4,13.0,12.0,13.0,27.0,112.3,mechanical,MAXIMUM,0
CAL,2024,3,0,0,0,0.0,0.0,,12.3,13.0,12.0,10.0,36.0,123.0,mechanical,MAXIMUM,0
CAL,2024,4,14,4,0,0.0,5.04,1.0,13.6,10.0,10.0,3.0,36.0,120.8,mechanical,MAXIMUM,0
CAL,2024,5,28,19,0,,,,12.6,9.0,7.0,10.0,36.0,123.1,mechanical,MAXIMUM,0
CAL,2024,6,30,30,0,,,,14.0,12.0,10.0,13.0,39.0,125.6,mechanical,MAXIMUM,0
CAL,2024,7,31,31,1,0.5,0.0,,15.9,10.0,9.0,9.0,24.0,125.4,mechanical,MAXIMUM,0
CAL,2024,8,31,31,0,0.0,0.0,,11.3,8.0,7.0,6.0,24.0,121.0,mechanical,MAXIMUM,0
CAL,2024,9,28,25,1,0.0,1.09,,16.6,9.0,8.0,6.0,24.0,113.2,mechanical,MAXIMUM,0
CAL,2024,10,22,18,0,0.0,0.57,,14.9,11.0,9.0,13.0,24.0,109.3,mechanical,MAXIMUM,0
CAL,2024,11,0,0,0,0.0,0.0,1.0,11.9,12.0,10.0,19.0,24.0,106.8,mechanical,MAXIMUM,0
CAL,2024,12,0,0,0,0.0,1.49,,17.2,12.0,10.0,19.0,14.0,103.6,mechanical,MAXIMUM,0
CAL,2025,1,0,0,0,0.0,0.0,,13.0,10.0,8.0,16.0,14.0,137.4,mechanical,MAXIMUM,0
CAL,2025,2,4,0,0,2.5,0.0,,15.2,12.0,9.0,22.0,24.0,140.4,mechanical,MAXIMUM,0
CAL,2025,3,4,2,0,0.0,20.72,,15.9,13.0,9.0,25.0,24.0,141.3,mechanical,MAXIMUM,0
CAL,2025,4,8,4,0,0.0,1.03,1.0,17.3,15.0,13.0,25.0,24.0,137.3,mechanical,MAXIMUM,0
CAL,2025,5,23,15,0,,,,17.1,12.0,10.0,19.0,24.0,134.3,mechanical,MAXIMUM,0
CAL,2025,6,30,28,0,,,,19.0,11.0,10.0,16.0,24.0,130.8,mechanical,MAXIMUM,0
CAL,2025,7,31,31,1,,,,11.2,14.0,12.0,13.0,39.0,131.3,mechanical,MAXIMUM,0
CAL,2025,8,31,30,1,,,,8.3,14.0,12.0,13.0,39.0,131.6,mechanical,MAXIMUM,0
CAL,2025,9,26,19,0,,,,12.2,14.0,12.0,10.0,39.0,133.0,mechanical,MAXIMUM,0
CAL,2025,10,17,3,0,,,,13.3,15.0,12.0,16.0,39.0,139.2,mechanical,MAXIMUM,0
CAL,2025,11,5,0,0,,,,14.5,15.0,12.0,19.0,39.0,138.4,mechanical,MAXIMUM,0
CAL,2025,12,0,0,0,,,,9.5,15.0,12.0,19.0,39.0,138.8,mechanical,MAXIMUM,0
CCI,2016,1,0,0,0,,,,,,,,,127.5,mixed_ventilation_only,MAXIMUM,0
CCI,2016,2,0,0,0,,,,,,,,,123.3,mixed_ventilation_only,MAXIMUM,0
CCI,2016,3,0,0,0,,,,,,,,,117.9,mixed_ventilation_only,MAXIMUM,0
CCI,2016,4,0,0,0,,,,,,,,,116.1,mixed_ventilation_only,MAXIMUM,0
CCI,2016,5,0,0,0,,,,,,,,,111.9,mixed_ventilation_only,MAXIMUM,0
CCI,2016,6,8,0,1,,,,,,,,,112.8,mixed_ventilation_only,MAXIMUM,0
CCI,2016,7,11,2,4,,,,,,,,,117.7,mixed_ventilation_only,MAXIMUM,0
CCI,2016,8,6,0,0,,,,,,,,,123.2,mixed_ventilation_only,MAXIMUM,0
CCI,2016,9,0,0,0,,,,,,,,,128.3,mixed_ventilation_only,MAXIMUM,0
CCI,2016,10,0,0,0,,,,,,,,,130.4,mixed_ventilation_only,MAXIMUM,0
CCI,2016,11,0,0,0,,,,,,,,,131.3,mixed_ventilation_only,MAXIMUM,0
CCI,2016,12,0,0,0,,,,,,,,,131.9,mixed_ventilation_only,MAXIMUM,0
CCI,2017,1,0,0,0,,,,8.9,27.0,29.0,6.0,32.0,132.9,mixed_ventilation_only,MAXIMUM,0
CCI,2017,2,0,0,0,,,,8.2,27.0,30.0,14.0,27.0,135.9,mixed_ventilation_only,MAXIMUM,0
CCI,2017,3,0,0,0,,,,7.6,26.0,28.0,6.0,29.0,138.6,mixed_ventilation_only,MAXIMUM,0
CCI,2017,4,0,0,0,,,,11.0,26.0,28.0,6.0,31.0,139.0,mixed_ventilation_only,MAXIMUM,0
CCI,2017,5,0,0,0,,,,9.1,22.0,23.0,3.0,31.0,135.5,mixed_ventilation_only,MAXIMUM,0
CCI,2017,6,8,4,5,,,,8.8,24.0,26.0,3.0,31.0,135.6,mixed_ventilation_only,MAXIMUM,0
CCI,2017,7,9,0,1,,,,11.8,16.0,13.0,3.0,32.0,135.5,mixed_ventilation_only,MAXIMUM,0
CCI,2017,8,8,3,5,,,,11.6,20.0,17.0,9.0,33.0,138.0,mixed_ventilation_only,MAXIMUM,0
CCI,2017,9,3,1,1,,,,11.6,19.0,15.0,12.0,32.0,137.5,mixed_ventilation_only,MAXIMUM,0
CCI,2017,10,0,0,0,,,,9.7,19.0,15.0,12.0,34.0,137.0,mixed_ventilation_only,MAXIMUM,0
CCI,2017,11,0,0,0,,,,10.5,15.0,11.0,0.0,35.0,137.5,mixed_ventilation_only,MAXIMUM,0
CCI,2017,12,0,0,0,,,,14.0,15.0,11.0,0.0,35.0,129.4,mixed_ventilation_only,MAXIMUM,0
CCI,2018,1,0,0,0,,,,13.7,15.0,10.0,0.0,36.0,121.5,mixed_ventilation_only,MAXIMUM,0
CCI,2018,2,0,0,0,,,,11.3,14.0,10.0,0.0,33.0,120.4,mixed_ventilation_only,MAXIMUM,0
CCI,2018,3,0,0,0,,,,8.6,12.0,8.0,0.0,32.0,118.2,mixed_ventilation_only,MAXIMUM,0
CCI,2018,4,0,0,0,,,,16.2,12.0,10.0,0.0,27.0,116.3,mixed_ventilation_only,MAXIMUM,0
CCI,2018,5,0,0,0,,,,11.8,13.0,11.0,0.0,24.0,117.0,mixed_ventilation_only,MAXIMUM,0
CCI,2018,6,4,0,0,,,,13.0,12.0,11.0,0.0,23.0,119.2,mixed_ventilation_only,MAXIMUM,0
CCI,2018,7,16,0,1,,,,14.2,10.0,9.0,0.0,22.0,120.3,mixed_ventilation_only,MAXIMUM,0
CCI,2018,8,5,0,1,,,,11.1,11.0,11.0,0.0,19.0,121.7,mixed_ventilation_only,MAXIMUM,0
CCI,2018,9,0,0,0,,,,15.9,13.0,10.0,6.0,24.0,128.1,mixed_ventilation_only,MAXIMUM,0
CCI,2018,10,0,0,0,,,,12.6,11.0,9.0,3.0,24.0,136.4,mixed_ventilation_only,MAXIMUM,0
CCI,2018,11,0,0,0,,,,13.7,10.0,7.0,3.0,23.0,141.6,mixed_ventilation_only,MAXIMUM,0
CCI,2018,12,0,0,0,,,,16.6,10.0,7.0,6.0,23.0,145.1,mixed_ventilation_only,MAXIMUM,0
CCI,2019,1,0,0,0,,,,8.0,10.0,7.0,6.0,23.0,145.8,mixed_ventilation_only,MAXIMUM,0
CCI,2019,2,0,0,0,,,,12.6,14.0,9.0,6.0,31.0,143.7,mixed_ventilation_only,MAXIMUM,0
CCI,2019,3,0,0,0,,,,10.2,15.0,11.0,6.0,30.0,141.2,mixed_ventilation_only,MAXIMUM,0
CCI,2019,4,0,0,0,,,,8.8,13.0,10.0,3.0,30.0,139.8,mixed_ventilation_only,MAXIMUM,0
CCI,2019,5,0,0,0,,,,8.6,13.0,9.0,3.0,30.0,138.6,mixed_ventilation_only,MAXIMUM,0
CCI,2019,6,0,0,0,,,,9.9,12.0,7.0,6.0,31.0,134.4,mixed_ventilation_only,MAXIMUM,0
CCI,2019,7,5,0,0,,,,6.3,17.0,17.0,6.0,25.0,132.2,mixed_ventilation_only,MAXIMUM,0
CCI,2019,8,11,0,0,,,,11.5,17.0,16.0,6.0,25.0,133.3,mixed_ventilation_only,MAXIMUM,0
CCI,2019,9,3,0,0,,,,10.8,18.0,19.0,6.0,24.0,135.8,mixed_ventilation_only,MAXIMUM,0
CCI,2019,10,0,0,0,,,,10.4,19.0,20.0,9.0,24.0,134.7,mixed_ventilation_only,MAXIMUM,0
CCI,2019,11,0,0,0,,,,7.8,17.0,17.0,6.0,24.0,133.7,mixed_ventilation_only,MAXIMUM,0
CCI,2019,12,0,0,0,,,,8.6,15.0,15.0,6.0,22.0,132.7,mixed_ventilation_only,MAXIMUM,0
CCI,2020,1,0,0,0,,,,9.5,14.0,13.0,12.0,20.0,133.0,mixed_ventilation_only,MAXIMUM,0
CCI,2020,2,0,0,0,,,,6.6,13.0,13.0,9.0,13.0,131.5,mixed_ventilation_only,MAXIMUM,0
CCI,2020,3,0,0,0,,,,10.2,13.0,12.0,12.0,17.0,131.7,mixed_ventilation_only,MAXIMUM,0
CCI,2020,4,0,0,0,,,,12.9,12.0,10.0,15.0,17.0,126.3,mixed_ventilation_only,MAXIMUM,0
CCI,2020,5,1,0,0,,,,7.8,11.0,10.0,12.0,13.0,131.3,mixed_ventilation_only,MAXIMUM,0
CCI,2020,6,4,0,0,,,,10.3,12.0,12.0,6.0,14.0,133.5,mixed_ventilation_only,MAXIMUM,0
CCI,2020,7,8,0,1,,,,10.6,10.0,12.0,6.0,7.0,123.8,mixed_ventilation_only,MAXIMUM,0
CCI,2020,8,6,0,1,,,,7.6,10.0,12.0,6.0,9.0,119.0,mixed_ventilation_only,MAXIMUM,0
CCI,2020,9,4,2,2,,,,10.9,9.0,10.0,6.0,6.0,111.5,mixed_ventilation_only,MAXIMUM,0
CCI,2020,10,0,0,0,,,,13.9,9.0,10.0,6.0,6.0,107.8,mixed_ventilation_only,MAXIMUM,0
CCI,2020,11,0,0,0,,,,14.4,10.0,11.0,12.0,6.0,107.2,mixed_ventilation_only,MAXIMUM,0
CCI,2020,12,0,0,0,,,,14.4,10.0,10.0,9.0,13.0,104.7,mixed_ventilation_only,MAXIMUM,0
CCI,2021,1,0,0,0,,,,10.9,10.0,10.0,12.0,8.0,105.2,mixed_ventilation_only,MAXIMUM,0
CCI,2021,2,0,0,0,,,,14.5,11.0,11.0,12.0,12.0,104.6,mixed_ventilation_only,MAXIMUM,0
CCI,2021,3,0,0,0,,,,8.3,12.0,12.0,9.0,12.0,104.1,mixed_ventilation_only,MAXIMUM,0
CCI,2021,4,0,0,0,,,,19.4,13.0,13.0,9.0,17.0,106.3,mixed_ventilation_only,MAXIMUM,0
CCI,2021,5,0,0,0,,,,12.2,12.0,11.0,9.0,14.0,106.1,mixed_ventilation_only,MAXIMUM,0
CCI,2021,6,9,3,3,,,,9.9,12.0,12.0,9.0,12.0,107.3,mixed_ventilation_only,MAXIMUM,0
CCI,2021,7,8,1,2,125.9,6.48,,9.9,10.0,12.0,9.0,3.0,103.8,mixed_ventilation_only,MAXIMUM,0
CCI,2021,8,5,0,1,154.75,0.99,,12.8,13.0,13.0,12.0,10.0,101.7,mixed_ventilation_only,MAXIMUM,0
CCI,2021,9,4,1,1,189.25,0.0,,10.8,15.0,16.0,12.0,11.0,98.4,mixed_ventilation_only,MAXIMUM,0
CCI,2021,10,0,0,0,172.95,0.0,,12.6,16.0,16.0,15.0,17.0,122.2,mixed_ventilation_only,MAXIMUM,0
CCI,2021,11,0,0,0,133.9,3.24,,17.4,16.0,15.0,21.0,19.0,123.3,mixed_ventilation_only,MAXIMUM,0
CCI,2021,12,0,0,0,95.1,1.57,,13.5,18.0,16.0,24.0,22.0,141.5,mixed_ventilation_only,MAXIMUM,0
CCI,2022,1,0,0,0,141.8,23.97,,13.6,16.0,16.0,21.0,15.0,140.1,mixed_ventilation_only,MAXIMUM,0
CCI,2022,2,0,0,0,134.95,12.76,,14.2,16.0,15.0,24.0,15.0,143.9,mixed_ventilation_only,MAXIMUM,0
CCI,2022,3,0,0,0,186.65,1.41,,9.6,16.0,15.0,21.0,15.0,143.7,mixed_ventilation_only,MAXIMUM,0
CCI,2022,4,0,0,0,162.5,2.0,,10.0,16.0,16.0,21.0,13.0,143.6,mixed_ventilation_only,MAXIMUM,0
CCI,2022,5,0,0,0,,,,13.0,16.0,16.0,13.0,13.0,139.6,mixed_ventilation_only,MAXIMUM,0
CCI,2022,6,0,0,0,,,,5.1,14.0,16.0,11.0,7.0,138.7,mixed_ventilation_only,MAXIMUM,0
CCI,2022,7,8,0,0,138.1,2.52,,11.1,19.0,19.0,15.0,25.0,136.4,mixed_ventilation_only,MAXIMUM,0
CCI,2022,8,5,0,0,151.05,1.33,,12.4,21.0,21.0,11.0,25.0,134.3,mixed_ventilation_only,MAXIMUM,0
CCI,2022,9,6,3,3,127.85,1.31,,17.6,21.0,21.0,11.0,27.0,134.3,mixed_ventilation_only,MAXIMUM,0
CCI,2022,10,0,0,0,102.9,1.18,,12.1,18.0,18.0,11.0,22.0,131.1,mixed_ventilation_only,MAXIMUM,0
CCI,2022,11,0,0,0,112.1,1.07,,9.3,18.0,18.0,11.0,20.0,127.2,mixed_ventilation_only,MAXIMUM,0
CCI,2022,12,0,0,0,96.5,1.02,,13.5,19.0,20.0,11.0,20.0,123.4,mixed_ventilation_only,MAXIMUM,0
CCI,2023,1,0,0,0,95.15,2.51,1.0,12.8,16.0,18.0,11.0,14.0,120.2,mixed_ventilation_only,MAXIMUM,0
CCI,2023,2,0,0,0,116.45,0.59,,11.8,19.0,19.0,11.0,24.0,116.6,mixed_ventilation_only,MAXIMUM,0
CCI,2023,3,0,0,0,77.85,2.55,,11.4,19.0,20.0,8.0,24.0,108.1,mixed_ventilation_only,MAXIMUM,0
CCI,2023,4,0,0,0,94.3,0.1,,10.7,22.0,23.0,12.0,26.0,98.9,mixed_ventilation_only,MAXIMUM,0
CCI,2023,5,0,0,0,,,,9.1,23.0,24.0,12.0,23.0,87.5,mixed_ventilation_only,MAXIMUM,0
CCI,2023,6,0,0,0,,,,13.6,24.0,25.0,12.0,26.0,108.0,mixed_ventilation_only,MAXIMUM,0
CCI,2023,7,6,2,2,79.3,0.0,,11.3,15.0,15.0,12.0,19.0,107.9,mixed_ventilation_only,MAXIMUM,0
CCI,2023,8,1,0,0,64.25,0.97,,14.2,20.0,21.0,15.0,22.0,109.9,mixed_ventilation_only,MAXIMUM,0
CCI,2023,9,0,0,0,72.15,0.0,,17.6,20.0,20.0,16.0,22.0,112.6,mixed_ventilation_only,MAXIMUM,0
CCI,2023,10,0,0,0,848.0,2.48,,19.3,16.0,16.0,9.0,22.0,113.7,mixed_ventilation_only,MAXIMUM,0
CCI,2023,11,0,0,0,987.0,0.37,,17.6,14.0,15.0,9.0,19.0,113.9,mixed_ventilation_only,MAXIMUM,0
CCI,2023,12,0,0,0,775.75,0.53,,17.3,15.0,16.0,5.0,19.0,116.0,mixed_ventilation_only,MAXIMUM,0
CCI,2024,1,0,0,0,1036.5,0.39,1.0,20.3,19.0,16.0,2.0,39.0,118.3,mixed_ventilation_only,MAXIMUM,0
CCI,2024,2,0,0,0,613.5,1.2,,12.6,22.0,21.0,2.0,41.0,117.6,mixed_ventilation_only,MAXIMUM,0
CCI,2024,3,0,0,0,335.0,0.0,,14.9,22.0,20.0,6.0,41.0,116.1,mixed_ventilation_only,MAXIMUM,0
CCI,2024,4,0,0,0,66.25,0.66,,17.5,24.0,21.0,10.0,43.0,112.9,mixed_ventilation_only,MAXIMUM,0
CCI,2024,5,0,0,0,,,,15.5,26.0,24.0,13.0,43.0,111.3,mixed_ventilation_only,MAXIMUM,0
CCI,2024,6,2,0,0,,,,11.7,25.0,24.0,15.0,38.0,109.9,mixed_ventilation_only,MAXIMUM,0
CCI,2024,7,16,4,7,55.0,2.27,,18.0,24.0,22.0,15.0,38.0,113.4,mixed_ventilation_only,MAXIMUM,0
CCI,2024,8,5,0,0,85.5,2.73,,16.8,21.0,22.0,12.0,19.0,113.3,mixed_ventilation_only,MAXIMUM,0
CCI,2024,9,1,0,0,75.25,0.83,2.0,28.2,20.0,20.0,12.0,26.0,105.7,mixed_ventilation_only,MAXIMUM,0
CCI,2024,10,3,0,0,101.25,1.21,,20.8,19.0,19.0,12.0,26.0,108.2,mixed_ventilation_only,MAXIMUM,0
CCI,2024,11,0,0,0,95.25,0.32,,19.0,19.0,18.0,12.0,27.0,115.4,mixed_ventilation_only,MAXIMUM,0
CCI,2024,12,0,0,0,81.0,0.15,,22.4,19.0,17.0,12.0,30.0,135.5,mixed_ventilation_only,MAXIMUM,0
CCI,2025,1,0,0,0,19.75,0.1,1.0,27.9,20.0,16.0,8.0,43.0,157.2,mixed_ventilation_only,MAXIMUM,0
CCI,2025,2,0,0,0,82.25,2.34,,23.0,20.0,15.0,8.0,45.0,160.5,mixed_ventilation_only,MAXIMUM,0
CCI,2025,3,0,0,0,90.25,7.5,,19.9,20.0,16.0,8.0,41.0,160.0,mixed_ventilation_only,MAXIMUM,0
CCI,2025,4,0,0,0,152.3,1.07,,17.9,23.0,19.0,8.0,43.0,164.4,mixed_ventilation_only,MAXIMUM,0
CCI,2025,5,1,0,0,,,,24.8,21.0,19.0,8.0,37.0,163.9,mixed_ventilation_only,MAXIMUM,0
CCI,2025,6,0,0,0,,,,16.0,19.0,17.0,4.0,35.0,160.7,mixed_ventilation_only,MAXIMUM,0
CCI,2025,7,0,0,0,,,,25.4,32.0,25.0,12.0,57.0,158.8,mixed_ventilation_only,MAXIMUM,0
CCI,2025,8,2,0,1,,,,21.5,33.0,26.0,15.0,57.0,165.0,mixed_ventilation_only,MAXIMUM,0
CCI,2025,9,1,0,0,,,,26.4,33.0,25.0,15.0,60.0,167.0,mixed_ventilation_only,MAXIMUM,0
CCI,2025,10,0,0,0,,,,20.8,33.0,25.0,15.0,60.0,163.0,mixed_ventilation_only,MAXIMUM,0
CCI,2025,11,0,0,0,,,,26.0,34.0,27.0,19.0,60.0,158.6,mixed_ventilation_only,MAXIMUM,0
CCI,2025,12,0,0,0,,,,21.5,33.0,27.0,19.0,56.0,157.6,mixed_ventilation_only,MAXIMUM,0
CCWF,2016,1,0,0,0,,,,,,,,,136.7,evaporative,MAXIMUM,0
CCWF,2016,2,0,0,0,,,,,,,,,143.0,evaporative,MAXIMUM,0
CCWF,2016,3,0,0,0,,,,,,,,,143.0,evaporative,MAXIMUM,0
CCWF,2016,4,0,0,0,,,,,,,,,145.4,evaporative,MAXIMUM,0
CCWF,2016,5,7,2,0,,,,,,,,,145.8,evaporative,MAXIMUM,0
CCWF,2016,6,22,17,1,,,,,,,,,142.2,evaporative,MAXIMUM,0
CCWF,2016,7,29,21,4,,,,,,,,,142.0,evaporative,MAXIMUM,0
CCWF,2016,8,29,20,1,,,,,,,,,142.1,evaporative,MAXIMUM,0
CCWF,2016,9,17,7,0,,,,,,,,,142.9,evaporative,MAXIMUM,0
CCWF,2016,10,1,0,0,,,,,,,,,143.6,evaporative,MAXIMUM,0
CCWF,2016,11,0,0,0,,,,,,,,,145.1,evaporative,MAXIMUM,0
CCWF,2016,12,0,0,0,,,,,,,,,146.4,evaporative,MAXIMUM,0
CCWF,2017,1,0,0,0,,,,13.2,14.0,15.0,0.0,16.0,145.8,evaporative,MAXIMUM,0
CCWF,2017,2,0,0,0,,,,15.0,13.0,14.0,10.0,12.0,146.0,evaporative,MAXIMUM,0
CCWF,2017,3,0,0,0,,,,13.6,12.0,14.0,4.0,10.0,143.4,evaporative,MAXIMUM,0
CCWF,2017,4,0,0,0,,,,13.9,13.0,14.0,7.0,10.0,141.9,evaporative,MAXIMUM,0
CCWF,2017,5,6,4,0,,,,18.5,12.0,14.0,7.0,9.0,148.3,evaporative,MAXIMUM,0
CCWF,2017,6,23,15,4,,,,14.0,12.0,13.0,7.0,9.0,148.7,evaporative,MAXIMUM,0
