tract,ZIP,apx_loc,county,TotalPop,CIscore,CIscoreP,ozone,ozoneP,pm,pmP,lead,leadP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,SmATS,SmATSP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,cvd,cvdP,diabetes,diabetesP,lbw,lbwP,edu,eduP,housingB,housingBP,ling,lingP,pov,povP,unemp,unempP,PopChar,PopCharScore,PopCharP,popund_10,pop10_64,popovr_64,white_pct,hispanic_pct,black_pct,nativeamer_pct,asian_pct,othmulti_pct
6037134520,91303,Canoga Park,Los Angeles,5178,49.3904592,86.52120944,0.053967817,76.10366791,9.687854767,61.56380409,61.46082759,63.16198512,0.098463101,70.83653952,34.60056492,38.03451687,0,0,168.8463694,37.35803286,754.404,57.55909841,3,32.9595751,26,75.91577733,0.69,67.13125682,8,64.89491054,25.4,36.68257757,0.25,10.50724638,49.72321172,6.053570866,68.52624643,39.35,57.99625262,21.29,89.86784141,13.9,79.66923925,7.07,81.66835986,29.05906797,81.75247415,31.76470588,93.92154684,22.0661986,90.56332975,54.71224411,92.23537219,4.91911522,39.13237426,78.41072136,8.158896673,92.02569498,9.69,79.9,10.41,12.61,65.99,5.72,0,14.18,1.51
6037134521,91303,Canoga Park,Los Angeles,2736,45.81521871,82.76664082,0.054603802,78.28904019,9.687854767,61.56380409,84.15197797,88.17586322,0.054198001,48.88424755,34.60056492,38.03451687,0,0,165.6839981,37.02723564,438.155,30.59923035,0,0,6.2,35.72252668,0.71,68.31899164,8,64.89491054,23.1,34.02147971,2,49.97987118,45.93326037,5.592161833,58.19240061,39.51,58.52529483,21.14,89.29515419,13,70.38588754,6.37,69.74827859,41.76755448,93.45046147,25.82781457,84.35381709,35.12450852,97.7993063,58.37957825,94.32584891,6.465517241,57.4885692,78.73612719,8.192756233,92.4576365,16.41,77.6,5.99,1.46,92.62,1.39,0.11,2.7,1.72
6037134522,91303,Canoga Park,Los Angeles,4521,47.85214666,84.94849928,0.05428061,77.10300901,9.487746239,58.63167143,77.56459883,80.87043411,0.058008592,51.79729581,34.60056492,38.03451687,0,0,163.9404983,36.85081045,661.634,50.91808686,0,0,11,50.2884338,0.845,74.68185674,8,64.89491054,37.1,47.23150358,3,61.45330113,49.43659681,6.018676828,67.76850428,39.45,58.27179544,21.2,89.49339207,13.5,75.7662624,6.85,78.37227678,25.49488055,77.14889358,33.44947735,95.51061229,28.66108787,95.3115656,45.05640345,83.33148988,4.631416442,35.40760567,76.40898254,7.950609083,89.73308229,15.55,79.5,4.95,19.07,70.8,0.58,0.27,8.14,1.15
6037134710,91306,Winnetka,Los Angeles,5304,37.17214815,71.3700299,0.055166512,80.01317812,9.752259254,62.4094004,77.45497272,80.75940935,0.024921691,22.9086512,34.60056492,38.03451687,0,0,168.8455988,37.34700629,427.942,29.59868059,1,13.23399233,0,0,0.375,44.70973215,8,64.89491054,0,0,0,0,36.08027218,4.392606129,29.79354272,44.01,69.39270363,20.36,86.60792952,14.9,87.76185226,6.82,77.93204651,26.93282636,79.19492939,35.625,96.99966663,21.03929024,89.40318144,55.05490345,92.41234377,6.092355452,53.1504405,81.32787266,8.46243598,94.61734411,17.89,74.59,7.52,14.27,66.1,5.41,0,11.41,2.81
6037134720,91306,Winnetka,Los Angeles,5545,35.14691454,68.35751467,0.055519159,81.03448276,9.911011696,64.59477268,72.6534986,75.59675808,0.024450292,22.4359679,34.60056492,38.03451687,0,0,171.2017288,37.53445804,453.516,32.09455745,4,40.38064326,3,22.858379,0.41,47.93358381,8,64.89491054,0.5,2.136038186,0,0,39.17732364,4.769657808,38.57895893,44.01,69.39270363,20.36,86.60792952,11.5,50.55126792,7.65,88.54272491,19.88381304,68.26420549,29.82954545,91.54350483,10.11235955,64.8606626,24.85121731,49.83961951,7.228554289,64.80428237,70.81805573,7.36885453,82.46760439,14.63,75.94,9.43,19.35,53.65,3.1,0,16.41,7.48
6037134801,91306,Winnetka,Los Angeles,2951,23.24331468,46.10698859,0.054825212,79.00285526,9.817400932,63.3318691,59.03534676,60.74164539,0.027602322,25.43695724,34.60056492,38.03451687,0,0,173.5138982,37.75498952,480.963,34.85431556,2.3,24.72705813,0.3,2.898759735,0.47,52.70876257,8,64.89491054,0.4,1.801909308,0,0,36.43150687,4.435367327,30.68306611,44.01,69.39270363,20.36,86.60792952,11.9,56.73649394,4.15,20.47635173,7.853403141,36.8286445,20.54794521,68.22980331,3.180212014,25.75050831,27.0712581,54.54042694,3.944896681,26.76480428,50.36310359,5.240448642,52.06556651,7.42,76.48,16.1,25.99,46.26,1.97,0,19.76,6.03
6037134802,91306,Winnetka,Los Angeles,3123,38.11672772,72.66585447,0.054825212,79.00285526,9.907860756,64.46299143,68.66762974,71.4000222,0.019636632,17.68714961,34.60056492,38.03451687,0,0,176.3422623,38.05270702,401.586,26.88290269,4.3,41.84125111,3,22.858379,0.375,44.70973215,8,64.89491054,14.65,23.87828162,0,0,38.970404,4.7444663,38.00790687,43.6,68.38972776,19.69,84.07488987,13.8,78.73208379,9,96.71520488,24.17374882,74.88046258,16.04938272,48.00533393,11.69724771,70.51788064,42.26572529,80.17918372,11.37566138,88.62495818,77.20977019,8.033933705,90.75202126,11.4,74.29,14.31,30.64,34.04,7.49,0,19.63,8.2
6037134901,91335,Reseda,Los Angeles,2469,31.38226007,61.73441134,0.05428061,77.10300901,9.907860756,64.46299143,81.57730907,85.2892195,0.033330368,31.26305375,34.60056492,38.03451687,0,0,184.4086685,38.9127798,260.059,12.65530511,1.5,19.10593095,1.5,13.05162965,0.24,30.57811174,8,64.89491054,24.7,35.87112172,0,0,38.06016766,4.633649238,35.31737316,38.34,55.85804034,16.22,66.22246696,11.7,53.67144432,7.49,86.79309177,7.676348548,36.03914155,27.77777778,88.17646405,6.739345887,49.36012439,32.72579992,65.65645393,10.03095975,83.47273336,65.08862215,6.772687886,73.99490531,11.38,69.26,19.36,57.63,31.07,1.46,0,5.67,4.17
6037134904,91306,Winnetka,Los Angeles,4866,39.20188341,74.30501717,0.054387168,77.61915221,9.876296043,63.96881177,77.54371148,80.8260242,0.057421695,51.2916346,34.60056492,38.03451687,0,0,176.59773,38.10783989,592.611,45.4535459,4.5,43.31661257,1.5,13.05162965,0.3,37.76511938,8,64.89491054,3.6,8.484486874,0,0,42.24805818,5.143505524,47.2655392,41.88,63.95899923,20.25,86.24449339,11.7,53.67144432,7.17,83.09064228,25.21569719,76.72634271,25.52447552,83.675964,9.500693481,62.58820715,30.75498869,62.08384028,11.39913593,88.69187019,73.24731984,7.62162755,85.3804408,7.73,80.52,11.76,20.35,45.81,3.16,0,24.04,6.64
6037134905,91371,Woodland Hills,Los Angeles,6046,23.30068173,46.28419537,0.0537649,75.59850648,9.724007607,62.0030749,6.379815347,4.36327301,0.110412811,74.73892492,34.60056492,38.03451687,3.851337465,52.23928343,180.4816005,38.50479656,597.589,45.89334799,7.5,59.98819711,9,44.08710701,0.685,66.92522119,8,64.89491054,43.3,51.61097852,0,0,48.58722226,5.915269408,65.55018669,29.18,35.8095448,13.25,45.9030837,7.1,4.586549063,5.13,42.04763517,2.069651741,8.161903703,35.76923077,97.07745305,6.208499336,46.27436909,25.30598743,50.76872027,2.984367598,15.84699454,37.85629566,3.939073628,32.41776498,8.65,86.21,5.14,42.18,13.08,23.11,0,17.58,4.05
6037134906,91303,Canoga Park,Los Angeles,2933,34.02912199,66.23103334,0.054070946,76.44410279,9.779320717,62.89259829,30.78499758,30.46519374,0.116942672,76.44278334,34.60056492,38.03451687,2.571365841,49.29622521,173.4549993,37.7219098,921.676,65.684442,3.3,34.70050162,4.05,27.94923565,0.205,26.77251242,8,64.89491054,3.55,8.365155131,0,0,45.45305408,5.53369894,56.70986163,39.35,57.99625262,21.29,89.86784141,9.8,26.39470783,6.35,69.40963991,22.27722772,72.12276215,19.46902655,64.08489832,9.2495637,61.4878603,20.69553358,39.97345426,5.735660848,48.7342478,59.0988775,6.149435009,64.68047403,9.04,83.57,7.4,19.88,65.67,0.44,0,10.19,3.82
6037134907,91303,Canoga Park,Los Angeles,3854,36.08823211,69.80839517,0.053865805,75.82912365,9.779320717,62.89259829,17.06079967,15.27700677,0.122237428,77.66296581,34.60056492,38.03451687,7.560156081,57.2296865,174.1531652,37.81012239,867.366,63.49642661,4.5,43.31661257,9.3,44.56302279,0.28,34.96545873,8,64.89491054,6.7,13.16229117,0,0,46.8472759,5.703438993,60.64133538,39.35,57.99625262,21.29,89.86784141,6.1,2.326350606,7.37,85.46111299,3.34841629,15.27854998,26.14379085,85.07611957,7.120418848,51.38141371,33.55228586,67.18283376,14.13927183,94.61358314,60.80969472,6.327451238,67.48255621,7.52,92.48,0,50.42,21.04,15.65,2.83,8.98,1.09
6037135102,91307,West Hills,Los Angeles,3848,16.14216931,27.71070993,0.05285211,72.69931913,9.221454144,54.54645289,51.38051444,52.7367603,0.029668515,27.6574695,34.60056492,38.03451687,1.549040808,45.39347409,168.1473973,37.24776712,537.055,40.27487631,3,32.9595751,3.75,26.37727142,0.365,43.63107502,8,64.89491054,12.75,21.44391408,0,0,41.2329278,5.0199181,44.32242477,34.1,46.95249642,14.23,52.67621145,10.1,30.28665932,3.88,16.42397562,4.262516915,19.95996886,11.93415638,26.702967,2.647975078,21.45676355,18.07542263,33.55823471,3.759743237,24.43403591,30.90361485,3.215624038,21.33126592,6.83,71.13,22.04,52.75,17.96,8.19,0,12.11,8.99
6037135111,91303,Canoga Park,Los Angeles,3807,26.31036044,52.2981504,0.05336782,74.18185812,9.545705795,59.55414013,61.29582292,62.93993561,0.075256147,61.47081455,34.60056492,38.03451687,2.674682062,49.48816379,169.5874329,37.47932517,616.866,47.32270478,1.05,13.63233992,19.05,66.61378714,0.545,58.15052721,8,64.89491054,53.9,58.01909308,0,0,50.38988036,6.134734688,70.21743905,38.54,56.35401741,20.03,85.35242291,10.1,30.28665932,3.54,11.67174625,22.66047951,72.7454687,9.841269841,16.7351928,1.52979066,11.73304629,16.65353297,29.99668178,5.939675174,51.37727222,41.21687191,4.288752779,38.05515561,8.75,77.46,13.79,42.45,39.09,3.55,0,10.24,4.68
6037135113,91367,Woodland Hills,Los Angeles,2980,21.09379382,40.89046406,0.05285211,72.69931913,9.445580482,57.91785636,26.17074324,25.58010436,0.096287788,70.05606244,34.60056492,38.03451687,6.665444814,55.69417786,177.0699692,38.12989304,541.925,40.7366685,0.6,7.981705518,3,22.858379,0.4,47.02460308,8,64.89491054,31.95,43.11455847,0,0,43.56372525,5.3036819,51.12014057,29.18,35.8095448,13.25,45.9030837,7.9,7.662624035,6.42,70.60616322,1.705855233,5.982430779,21.56133829,71.95243916,3.67591898,29.64956345,24.16107383,48.28005752,3.917727718,26.38563622,38.22268968,3.977198147,33.02691328,8.69,81.04,10.27,51.01,11.51,10.67,0,22.18,4.63
6037135115,91367,Woodland Hills,Los Angeles,3921,27.45122146,54.23634954,0.052957513,72.95189985,9.445580482,57.91785636,42.85106375,43.45509049,0.091045857,68.27525558,34.60056492,38.03451687,0.465303884,36.756238,172.2235311,37.61164406,598.857,45.97031336,1.05,13.63233992,5.25,32.70839342,0.25,32.34759423,8,64.89491054,7.85,14.64200477,0,0,42.20469249,5.138225952,47.10081265,34.45,47.84525515,16.99,70.19823789,6.3,2.668136714,7.89,90.87933175,2.61616556,11.29767597,29.5532646,91.11012335,6.4919595,48.0205717,12.06454918,17.77458246,9.472606247,80.75164492,51.34433003,5.342548521,53.3724665,20.38,70.24,9.39,29.46,11.71,4.06,1.22,48.74,4.82
6037135116,91303,Canoga Park,Los Angeles,1507,45.18862718,81.88060693,0.053467631,74.43443883,9.545705795,59.55414013,36.69407712,36.74919507,0.152006771,83.90678246,34.60056492,38.03451687,10.30908946,59.46896993,173.3116633,37.68883008,789.846,59.57119296,3.75,37.13484804,9,44.08710701,0.285,35.65628409,8,64.89491054,28.8,40.08353222,0,0,49.77604341,6.060002881,68.6470459,32.91,43.92152541,16.19,66.06828194,12.8,68.21389195,7.78,89.88599165,8.160123172,38.08517736,27.5,87.67640849,18.38306064,85.58784834,35.63370936,70.54529366,25.79462103,99.63198394,71.66388255,7.456865627,83.47546794,4.25,59.59,36.16,64.1,15.73,1,1.26,8.63,9.29
6037135201,91307,West Hills,Los Angeles,2999,23.46935022,46.63860893,0.052528917,72.01844937,9.059186459,51.97671865,74.3282587,77.39535917,0.033623221,31.57084753,34.60056492,38.03451687,0.038307523,21.75303903,163.8632329,36.82875731,635.196,48.82902694,3,32.9595751,0,0,0.37,44.20070295,8,64.89491054,21.9,32.64916468,0,0,41.23969031,5.020741404,44.34438832,33.79,45.96054227,14.17,52.2246696,10.3,33.13120176,4,18.18489672,2.070844687,8.184143223,28.45714286,89.24324925,2.298850575,18.17964358,25.23841962,50.63599159,15.40041068,96.11910338,44.9238769,4.674478992,43.67039539,18.64,67.89,13.47,64.55,15.87,2.27,0,10.07,7.24
6037135202,91307,West Hills,Los Angeles,4745,23.77457061,47.40281316,0.052307507,71.43641555,8.794378757,48.36371623,77.06856317,80.34861774,0.015286003,13.44399253,34.60056492,38.03451687,0,0,160.1592661,36.46488036,478.198,34.57943925,0.75,10.62260254,3,22.858379,1.095,82.29305539,8,64.89491054,42,50.63245823,0,0,39.73937631,4.838085119,40.17131562,33.4,45.11187038,14.09,51.72907489,10.3,33.13120176,5.88,59.6681341,6.498884995,31.32436339,23.52941176,78.3642627,2.557377049,20.4999402,18.50368809,34.54263909,7.923728814,70.48065128,47.22622081,4.914045543,47.69077417,12.18,74.79,13.02,60.3,10.24,9.17,1.1,14.39,4.81
6037135204,91307,West Hills,Los Angeles,4665,17.23307615,30.82290398,0.051966208,70.61278278,8.673818111,46.56270591,62.66143555,64.47207727,0.006452925,5.353413213,34.60056492,38.03451687,0,0,155.1180344,35.95765796,351.752,21.79219351,0,0,3,22.858379,1.435,88.89831536,1,10.17891263,27.15,38.57995227,0,0,32.4829767,3.954652055,20.95321766,34.47,47.87832029,14.3,53.11674009,10.7,39.10694598,4.26,22.51947172,7.635239567,35.83898588,15.07692308,43.21591288,1.488981537,11.31443607,21.52197213,42.10817387,9.940778342,83.03780529,41.87921616,4.357671903,38.99656662,12.75,73.63,13.61,56.31,19.16,5.66,0,12.28,6.58
6037135205,91307,West Hills,Los Angeles,1874,17.94761286,32.68357515,0.051849938,70.36020206,8.59200573,45.10213046,36.81409045,36.93793716,0.00597602,5.001648895,46.36543246,51.39056832,0.206731118,31.57389635,110.8496653,31.71242695,298.504,16.17372183,0,0,0,0,0.585,60.99866683,1,10.17891263,32.8,43.98568019,0,0,30.41900321,3.703372836,16.87898089,34.51,47.91138543,14.31,53.13876652,11.7,53.67144432,4.17,20.88271814,11.14225648,48.47103303,14.93506494,42.46027336,7.012987013,50.86712116,22.78548559,44.9618405,6.673842842,59.48477752,46.57504386,4.846288413,46.73828774,10.51,63.18,26.31,75.83,2.88,2.56,2.93,9.66,6.14
6037137000,91367,Woodland Hills,Los Angeles,4823,23.68360474,47.18130468,0.051249188,68.49330112,8.580306053,44.93740391,50.60914266,51.82635728,0.056700297,50.77498076,40.21246207,45.37759701,0.011304375,15.16314779,168.5720672,37.28084684,1861.242,83.41946124,0,0,16.5,61.97000288,0.76,70.82777845,8,64.89491054,15.35,24.77326969,0,0,45.46531142,5.535191214,56.77575225,27.3,30.67342665,12.68,41.67400881,10.8,40.62844542,6.67,75.38096851,4.240687679,19.80429223,17.6744186,55.76175131,0.461361015,1.064465973,18.75389408,35.25052538,7.114967462,63.87866622,41.12057629,4.278732898,37.84472256,10.6,61.81,27.6,69.27,14.31,2.59,0,10.08,3.75
6037137103,91367,Woodland Hills,Los Angeles,5100,32.93498184,64.59187064,0.052637825,72.29299363,9.159996033,53.56907533,26.96888767,26.49050738,0.165342574,86.01736836,34.60056492,38.03451687,3.190463298,50.67178503,181.3695018,38.570956,2047.284,86.05827378,0,0,9,44.08710701,0.255,32.56574961,8,64.89491054,78.55,69.37947494,0,0,49.36030315,6.009388428,67.59279596,29.18,35.8095448,13.25,45.9030837,9.6,23.75964719,8.12,92.57252512,4.132035146,19.27054376,20.625,68.62984776,5.024311183,39.18191604,28.7254902,57.80334034,13.91094235,94.26787108,52.670952,5.480587955,55.1556097,10.18,69.51,20.31,64.88,13.67,2.69,0,10.14,8.63
6037137104,91367,Woodland Hills,Los Angeles,2233,28.56457053,56.46250969,0.053061773,73.24840764,9.432989756,57.78607512,53.98599844,55.27922727,0.153022897,84.09365725,34.60056492,38.03451687,1.026886225,42.57837492,186.9013672,39.07817841,2520.622,91.21495327,1.5,19.10593095,5.25,32.70839342,0.555,58.93831051,8,64.89491054,34.5,45.19093079,0,0,52.37825346,6.376809909,74.93960026,28.82,34.60817811,13.16,45.25330396,11.4,49.11797133,3.05,6.761485495,3.181029497,14.2777716,21.27659574,70.93010334,11.80061038,70.84080852,15.58441558,27.36422962,8.887171561,77.40604438,43.04951311,4.479445198,40.92369033,7.43,64.04,28.53,68.34,5.51,3.81,0,7.03,15.32
6037137202,91367,Woodland Hills,Los Angeles,3368,29.07849434,57.51467494,0.052307507,71.43641555,9.159996033,53.56907533,26.15664315,25.56900189,0.122773298,77.77289216,34.60056492,38.03451687,0.43490716,36.43634037,177.8613027,38.24015878,2219.19,88.18031886,0,0,1.5,13.05162965,0.365,43.63107502,8,64.89491054,27.9,39.2124105,0,0,44.70267252,5.442343459,54.56841643,29.18,35.8095448,13.25,45.9030837,9.8,26.39470783,6.45,71.32859239,8.085808581,37.80718336,18.35205993,58.86209579,6.752873563,49.47972731,23.39916218,46.31124876,16.03439555,96.73246348,51.34876296,5.343009782,53.38354192,10.63,77.05,12.32,53.09,14.99,8.4,0.62,18.94,3.95
6037137203,91367,Woodland Hills,Los Angeles,2595,18.7965413,35.08694208,0.051849938,70.36020206,8.980780602,50.80166923,52.46603572,53.76929055,0.10185302,72.10069254,34.60056492,38.03451687,0,0,174.2469024,37.82114897,1860.719,83.39747114,0.3,3.614635586,0.75,6.273435247,0.31,38.98921343,0,0,24.75,35.93078759,0,0,38.56864216,4.695553656,36.95365693,28.29,33.16433374,13.02,44.01982379,10.5,35.96471885,1.83,1.478722203,6.279069767,30.19014789,23.52941176,78.3642627,2.611940299,21.05011362,15.95826893,28.21590532,10.06535948,83.60655738,38.47114851,4.003051116,33.40347768,3.89,82.16,13.95,45.05,29.56,0.08,0,12.95,12.37
6037137301,91367,Woodland Hills,Los Angeles,2182,10.31857509,11.64027024,0.051732393,70.00878542,8.732266903,47.44124753,52.81068277,54.03574997,0.017993437,16.06023964,34.60056492,38.03451687,0.002178393,8.669225848,166.3729324,37.08236851,367.517,23.21055525,0.3,3.614635586,0.75,6.273435247,0.615,62.92570598,3,27.21903769,1.45,4.618138425,0,0,30.35916592,3.696087923,16.79112673,29.18,35.8095448,13.25,45.9030837,9.1,17.59647189,3.54,11.67174625,3.217665615,14.5001668,11.83098592,26.12512501,2.604166667,20.95443129,5.041246563,2.588209269,7.306338028,65.40649047,26.83004811,2.791755853,15.07365157,8.52,73.19,18.29,75.94,5.55,0.64,0,7.42,10.45
6037137302,91367,Woodland Hills,Los Angeles,4564,9.78102603,10.36659652,0.051371972,68.92159016,8.577886581,44.89347683,24.50960492,23.59276119,0.017791203,15.87336485,45.14524998,50.26931956,0.009998534,14.58733205,173.3520025,37.69985665,246.47,11.31390874,0,0,0.75,6.273435247,1.32,87.14095261,0,0,1.2,4.188544153,0,0,27.68501928,3.370522948,11.82736657,29.04,35.36867629,13.17,45.2753304,10.3,33.13120176,3.56,11.90879332,3.56824264,16.6018014,8.116883117,10.03444827,1.606683805,12.53438584,14.02278703,23.07266895,6.6755084,59.54053753,27.88888442,2.901931297,16.48023037,11.44,64.44,24.12,71.06,15.53,5.11,0,3.75,4.56
6037137401,91364,Woodland Hills,Los Angeles,4673,14.13840584,22.47203456,0.051493425,69.37184274,8.831212521,48.93476828,46.5829708,47.60741645,0.05987631,53.03946356,45.16998341,50.29130483,0,0,183.3195343,38.76943434,2113.781,87.00384827,0,0,13,54.88895299,0.845,74.68185674,0,0,20.8,31.45584726,0,0,41.86409859,5.096760222,46.11245333,22.85,20.63264631,11.62,33.98678414,9,16.4277839,4.89,36.34721752,1.913149104,7.105526521,8.196721311,10.34559395,5.443786982,41.44241119,18.2332463,33.89005641,4.963680387,39.56730233,26.65939303,2.773998623,14.78569055,15.39,71.3,13.31,67.34,14.15,8.45,0,4.99,5.07
6037137402,91364,Woodland Hills,Los Angeles,5905,19.15151543,35.90652342,0.050999568,67.87832199,8.637467066,45.92576323,43.26178918,43.93249695,0.062046602,54.50148401,45.86336524,50.75299549,0,0,177.5490316,38.20707906,2198.232,87.98240792,0,0,25.3,75.25237958,0.84,74.36674343,8,64.89491054,45.25,52.97136038,0,0,47.29201205,5.757583561,61.9262025,21.9,18.56056431,11.21,30.83700441,10.2,31.84123484,5.12,41.74286037,4.001917086,18.59223841,15.18072289,43.77153017,0.289995167,0.251166128,10.61673252,13.84802566,11.74061433,89.48366232,31.96737026,3.32631133,23.05903201,17.87,63.57,18.56,57.41,16.43,13.29,0,4.54,8.33
6037137501,91364,Woodland Hills,Los Angeles,5495,25.46350997,50.75866652,0.052637825,72.29299363,9.24010849,54.85394246,30.56216516,30.2542467,0.127751937,78.83917775,34.60056492,38.03451687,0,0,200.9269943,40.34623442,2148.006,87.31170973,0,0,11.25,50.82203634,0.56,59.48369895,8,64.89491054,6.75,13.23389021,0,0,43.96298713,5.352290186,52.36108061,23.21,21.38212278,11.7,34.62555066,8.8,14.39911797,6.69,75.64059149,2.835443038,12.54308907,30.07518797,91.87687521,4.492680464,35.62970936,25.33771449,50.90144895,10.08576329,83.70692539,45.72172766,4.757498021,45.11020047,14.54,71.25,14.21,58.56,9.77,4.26,0,21,6.41
6037137502,91364,Woodland Hills,Los Angeles,4582,20.30522188,39.02979289,0.052194979,71.1948166,9.077108383,52.27322644,60.1703406,61.98512268,0.109130755,74.42013851,34.60056492,38.03451687,0,0,187.7128042,39.19947072,2504.674,91.05002749,0,0,10.5,49.1202769,0.565,59.66549509,0,0,66.2,64.68973747,0,0,45.31730491,5.517172107,56.29255436,22.86,20.64366803,11.62,33.98678414,9.8,26.39470783,6.44,71.06896941,2.400925658,10.08562215,21.22093023,70.69674408,4.797258709,37.65099868,9.685393258,11.45890941,4.49304175,33.69019739,35.37001335,3.680367674,28.03189722,9.43,71.34,19.23,61.28,15.5,0.96,0,6.44,15.82
6037137504,91364,Woodland Hills,Los Angeles,1889,7.497536333,5.449108428,0.051493425,69.37184274,8.648716688,46.05754448,36.1025868,36.1385589,0.008747911,7.332087501,34.60056492,38.03451687,0,0,248.3519999,44.81199691,220.91,9.521715228,0,0,0.6,4.744736083,0.36,43.46139862,0,0,0.2,1.038186158,0,0,23.67481749,2.882299443,5.831320009,25.57,26.07737242,12.16,37.94052863,9.6,23.75964719,3.57,12.08940061,5.90778098,28.54442344,9.481481481,15.14612735,5.255255255,40.31814376,13.07570143,20.60612764,3.415154749,20.54198729,24.99904955,2.601234355,12.19404142,14.82,62.57,22.6,62.41,16.2,7.99,0.32,6.78,6.3
