GEOID,drought_freq_spei12_midcentury,drought_delta_spei12_midcentury,drought_freq_spei36_midcentury,drought_delta_spei36_midcentury
06013389200,6.111111111111111,22.222222222222214,5.595238095238095,11.904761904761884
06013359102,7.728732034647351,54.57464069294702,8.247131756183428,64.94263512366855
06013379000,3.6918739596141803,-26.162520807716398,2.1761901556487167,-56.47619688702566
06013337300,13.268592747945556,165.37185495891111,20.881615673938736,317.63231347877473
06013345111,9.897956351413109,97.95912702826213,12.514003269791187,150.28006539582373
06013333102,13.333249925439231,166.66499850878458,20.754114217782938,315.08228435565877
06013323000,12.368632809078905,147.37265618157812,18.009925663769526,260.1985132753905
06013387000,5.317460317460317,6.349206349206355,5.357142857142858,7.142857142857139
06019003600,15.18181898607047,203.63637972140938,25.128140780044937,402.56281560089866
06019005507,14.519110536908233,190.38221073816462,26.160656212256725,423.21312424513445
06019004505,14.631860158187596,192.6372031637519,26.27461364319776,425.4922728639551
06019007202,15.200222132224907,204.0044426444981,31.041052238953856,520.821044779077
06019001000,14.546644917233753,190.93289834467498,25.472818486395216,409.4563697279043
06019001304,15.545472512464054,210.9094502492811,24.616505809683446,392.3301161936689
