facility,year,month,gridmet_days_over_90f,gridmet_days_over_95f,gridmet_days_over_avg_plus10_base1991_2020,dental_mh_overtime,modified_programs_days,deaths_unexpected,uof_incidents,violent_incidents,inmate_on_inmate,staff_involved,ed_hospital_rate,ed_hospital_cost,total_labor_cost,specialty_care_referrals,prescriptions_per_patient,actual_expenditure_monthly,institution_budget,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
SAC,2019,7,24,11,2,,,,,,,,27.4,238.0,2595.0,75.0,3.3,,,18.0,20.0,0.0,18.0,116.3,mixed_evaporative,MAXIMUM,0
SAC,2019,8,23,17,2,,,,,,,,19.3,229.0,2622.0,89.0,3.4,,,17.0,18.0,4.0,16.0,116.8,mixed_evaporative,MAXIMUM,0
SAC,2019,9,11,7,0,,,,,,,,24.5,220.0,2654.0,30.0,3.4,,,18.0,20.0,4.0,15.0,116.6,mixed_evaporative,MAXIMUM,0
SAC,2019,10,0,0,0,,,,,,,,19.2,223.0,2673.0,22.0,3.4,,,20.0,22.0,4.0,16.0,117.7,mixed_evaporative,MAXIMUM,0
SAC,2019,11,0,0,0,,,,,,,,19.6,199.0,2861.0,28.0,3.3,,,20.0,21.0,0.0,19.0,121.1,mixed_evaporative,MAXIMUM,0
SAC,2019,12,0,0,0,,,,,,,,33.0,303.0,2922.0,0.0,3.3,,,20.0,22.0,0.0,18.0,124.2,mixed_evaporative,MAXIMUM,0
SAC,2020,1,0,0,0,,,,,,,,24.7,260.0,2977.0,0.0,3.2,,,18.0,19.0,0.0,19.0,128.8,mixed_evaporative,MAXIMUM,0
SAC,2020,2,0,0,0,,,,,,,,24.3,240.0,2974.0,1.0,3.2,,,20.0,19.0,0.0,23.0,132.7,mixed_evaporative,MAXIMUM,0
SAC,2020,3,0,0,0,,,,,,,,14.8,229.0,2949.0,29.0,3.2,,,20.0,20.0,0.0,24.0,132.2,mixed_evaporative,MAXIMUM,0
SAC,2020,4,0,0,0,,,,,,,,22.6,253.0,2968.0,26.0,3.2,,,19.0,18.0,0.0,23.0,129.3,mixed_evaporative,MAXIMUM,0
SAC,2020,5,6,4,0,,,,,,,,23.1,257.0,3000.0,22.0,3.2,,,20.0,20.0,0.0,24.0,128.3,mixed_evaporative,MAXIMUM,0
SAC,2020,6,16,9,1,,,,,,,,11.4,242.0,2995.0,29.0,3.2,,,20.0,20.0,0.0,23.0,129.3,mixed_evaporative,MAXIMUM,0
SAC,2020,7,26,17,2,,,,,,,,11.1,241.0,2973.0,30.0,3.2,,,19.0,18.0,0.0,22.0,126.7,mixed_evaporative,MAXIMUM,0
SAC,2020,8,29,16,4,,,,,,,,8.4,231.0,2954.0,31.0,3.2,,,19.0,18.0,0.0,23.0,123.1,mixed_evaporative,MAXIMUM,0
SAC,2020,9,11,5,2,,,,,,,,7.2,217.0,2923.0,31.0,3.2,,,19.0,19.0,0.0,21.0,122.7,mixed_evaporative,MAXIMUM,0
SAC,2020,10,8,0,0,,,,,,,,13.4,209.0,2937.0,34.0,3.3,,,18.0,19.0,0.0,19.0,122.9,mixed_evaporative,MAXIMUM,0
SAC,2020,11,0,0,0,,,,,,,,12.4,84.0,2941.0,32.0,3.4,,,18.0,20.0,0.0,18.0,123.0,mixed_evaporative,MAXIMUM,0
SAC,2020,12,0,0,0,,,,,,,,12.2,130.0,3157.0,17.0,3.4,,,18.0,20.0,0.0,16.0,121.8,mixed_evaporative,MAXIMUM,0
SAC,2021,1,0,0,0,,,,,40.0,8.0,32.0,12.7,155.0,3069.0,19.0,3.4,,,19.0,21.0,4.0,17.0,122.2,mixed_evaporative,MAXIMUM,0
SAC,2021,2,0,0,0,,,,,64.0,31.0,33.0,21.4,150.0,3017.0,136.0,5.9,,,18.0,20.0,4.0,16.0,122.2,mixed_evaporative,MAXIMUM,0
SAC,2021,3,0,0,0,,,,,43.0,20.0,23.0,14.9,152.0,3026.0,136.0,5.9,,,19.0,21.0,9.0,18.0,122.1,mixed_evaporative,MAXIMUM,0
SAC,2021,4,0,0,0,,,,,51.0,19.0,32.0,13.7,145.0,3063.0,136.0,5.9,,,17.0,17.0,9.0,17.0,121.3,mixed_evaporative,MAXIMUM,0
SAC,2021,5,3,1,0,,,,,66.0,23.0,43.0,11.9,138.0,3088.0,136.0,5.9,,,18.0,18.0,9.0,18.0,120.2,mixed_evaporative,MAXIMUM,0
SAC,2021,6,15,8,2,,,,,50.0,15.0,35.0,15.4,132.0,3078.0,136.0,5.9,,,17.0,17.0,4.0,19.0,116.8,mixed_evaporative,MAXIMUM,0
SAC,2021,7,26,15,5,274.25,0.27,,42.0,43.0,19.0,24.0,17.2,132.0,3073.0,136.0,5.9,17427123.86,217339976.0,18.0,19.0,0.0,18.0,113.6,mixed_evaporative,MAXIMUM,0
SAC,2021,8,18,10,0,243.85,0.0,,39.0,57.0,16.0,41.0,16.5,124.0,3071.0,136.0,5.9,19270252.22,217550530.0,19.0,20.0,0.0,19.0,113.6,mixed_evaporative,MAXIMUM,0
SAC,2021,9,13,5,0,234.95,0.0,,38.0,49.0,19.0,30.0,18.5,124.0,3079.0,136.0,5.9,20003226.990000002,217551280.0,19.0,21.0,5.0,18.0,110.1,mixed_evaporative,MAXIMUM,0
SAC,2021,10,0,0,0,204.6,0.0,,51.0,60.0,24.0,36.0,11.1,121.0,3092.0,136.0,5.9,18969957.300000004,219423794.0,20.0,21.0,0.0,19.0,109.7,mixed_evaporative,MAXIMUM,0
SAC,2021,11,0,0,0,231.35,1.64,,64.0,79.0,28.0,51.0,13.7,164.0,3591.0,136.0,5.9,20061519.799999997,230250139.0,21.0,22.0,5.0,21.0,108.9,mixed_evaporative,MAXIMUM,0
SAC,2021,12,0,0,0,265.85,11.05,,44.0,42.0,16.0,26.0,16.6,166.0,3553.0,136.0,5.9,23742617.47,230250139.0,22.0,23.0,9.0,21.0,104.4,mixed_evaporative,MAXIMUM,0
SAC,2022,1,0,0,0,209.65,28.68,,42.0,46.0,11.0,35.0,12.2,133.0,3513.0,136.0,5.9,18815183.450000003,231520498.0,23.0,24.0,5.0,23.0,99.8,mixed_evaporative,MAXIMUM,0
SAC,2022,2,0,0,0,139.2,28.18,,23.0,31.0,7.0,24.0,19.6,132.0,3532.0,136.0,5.9,20122925.28999999,233178437.0,24.0,24.0,5.0,25.0,97.7,mixed_evaporative,MAXIMUM,0
SAC,2022,3,0,0,0,163.25,11.49,,38.0,52.0,17.0,35.0,31.6,160.0,3513.0,136.0,5.9,19403021.25,232902112.0,24.0,25.0,5.0,26.0,95.4,mixed_evaporative,MAXIMUM,0
SAC,2022,4,0,0,0,282.3,3.53,,41.0,49.0,18.0,31.0,21.2,163.0,3523.0,136.0,5.9,18508040.02000001,236727207.0,23.0,23.0,5.0,25.0,104.8,mixed_evaporative,MAXIMUM,0
SAC,2022,5,4,1,0,234.55,1.37,,57.0,68.0,31.0,37.0,20.5,160.0,3575.0,136.0,5.9,18437112.919999987,238669838.0,24.0,22.0,5.0,28.0,108.3,mixed_evaporative,MAXIMUM,0
SAC,2022,6,16,11,0,283.38,4.83,,56.0,68.0,28.0,40.0,16.5,161.0,3596.0,136.0,5.9,19635899.29000002,238827735.0,22.0,21.0,5.0,25.0,113.1,mixed_evaporative,MAXIMUM,0
SAC,2022,7,23,19,3,244.25,6.73,,53.0,59.0,20.0,39.0,28.7,170.0,3624.0,136.0,5.9,19177235.37,229399674.0,21.0,21.0,9.0,24.0,111.1,mixed_evaporative,MAXIMUM,0
SAC,2022,8,28,16,3,218.18,3.64,,71.0,85.0,40.0,45.0,17.5,171.0,3613.0,136.0,5.9,21455493.7,229611316.0,24.0,23.0,18.0,25.0,111.2,mixed_evaporative,MAXIMUM,0
SAC,2022,9,14,9,8,225.43,1.69,,66.0,71.0,30.0,41.0,23.9,172.0,3618.0,136.0,5.9,20829299.75,229807668.0,25.0,24.0,23.0,26.0,106.2,mixed_evaporative,MAXIMUM,0
SAC,2022,10,5,0,0,256.8,2.57,,40.0,46.0,18.0,28.0,24.3,168.0,3597.0,136.0,5.9,21807896.93,231588937.0,25.0,24.0,21.0,27.0,104.9,mixed_evaporative,MAXIMUM,0
SAC,2022,11,0,0,0,212.73,0.77,,54.0,62.0,35.0,27.0,20.8,136.0,3782.0,136.0,5.9,22447014.61,245508977.0,26.0,25.0,21.0,27.0,103.0,mixed_evaporative,MAXIMUM,0
SAC,2022,12,0,0,0,239.9,10.74,,44.0,49.0,11.0,38.0,21.2,150.0,3589.0,136.0,5.9,24026718.25,245514072.0,26.0,24.0,25.0,28.0,94.9,mixed_evaporative,MAXIMUM,0
SAC,2023,1,0,0,0,241.7,2.68,,50.0,58.0,26.0,32.0,22.1,188.0,3560.0,136.0,5.9,20147523.83999999,249430590.0,26.0,26.0,29.0,26.0,86.7,mixed_evaporative,MAXIMUM,0
SAC,2023,2,0,0,0,340.95,0.0,1.0,44.0,52.0,21.0,31.0,16.3,171.0,3588.0,136.0,5.9,20633760.49000001,251033079.0,25.0,25.0,29.0,24.0,84.0,mixed_evaporative,MAXIMUM,0
SAC,2023,3,0,0,0,291.05,0.0,,61.0,73.0,16.0,57.0,17.1,149.0,3343.0,136.0,5.9,22498271.180000007,251053869.0,23.0,24.0,17.0,24.0,79.9,mixed_evaporative,MAXIMUM,0
SAC,2023,4,0,0,0,377.45,0.0,,62.0,77.0,21.0,56.0,16.3,155.0,3652.0,136.0,5.9,20717302.28999999,258809916.0,23.0,23.0,13.0,23.0,80.3,mixed_evaporative,MAXIMUM,0
SAC,2023,5,4,0,0,377.95,0.88,,66.0,75.0,20.0,55.0,11.0,140.0,3487.0,136.0,5.9,19998795.310000002,259084996.0,22.0,23.0,13.0,23.0,82.8,mixed_evaporative,MAXIMUM,0
SAC,2023,6,4,2,0,435.7,0.0,,47.0,62.0,20.0,42.0,23.2,132.0,3559.0,136.0,5.9,19841561.27000001,259127268.0,22.0,23.0,9.0,21.0,93.9,mixed_evaporative,MAXIMUM,0
SAC,2023,7,25,22,8,486.15,9.82,,62.0,75.0,18.0,57.0,18.6,144.0,3642.0,136.0,5.9,18509270.72,238901708.0,25.0,26.0,9.0,24.0,94.9,mixed_evaporative,MAXIMUM,0
SAC,2023,8,25,13,3,226.56,1.88,,55.0,58.0,18.0,40.0,16.6,143.0,3736.0,136.0,5.9,20492521.58,238901708.0,24.0,24.0,9.0,26.0,98.6,mixed_evaporative,MAXIMUM,0
SAC,2023,9,6,0,0,326.0,3.71,,41.0,53.0,7.0,46.0,15.5,138.0,3788.0,136.0,5.9,21711270.470000006,239317128.0,24.0,25.0,4.0,26.0,101.9,mixed_evaporative,MAXIMUM,0
SAC,2023,10,4,0,0,2063.0,0.0,,65.0,79.0,17.0,62.0,13.7,134.0,3790.0,136.0,5.9,20402019.139999993,239580074.0,26.0,25.0,4.0,31.0,100.7,mixed_evaporative,MAXIMUM,0
SAC,2023,11,0,0,0,1923.0,0.05,,60.0,93.0,27.0,66.0,24.2,227.0,4115.0,136.0,5.9,22210658.120000005,241590117.0,26.0,26.0,4.0,29.0,99.5,mixed_evaporative,MAXIMUM,0
SAC,2023,12,0,0,0,98.0,0.0,1.0,60.0,77.0,35.0,42.0,25.0,198.0,3850.0,136.0,5.9,26209612.58,241645886.0,27.0,26.0,4.0,31.0,98.2,mixed_evaporative,MAXIMUM,0
SAC,2024,1,0,0,0,200.0,2.49,,72.0,81.0,30.0,51.0,16.3,171.0,3754.0,136.0,5.9,23144412.250000015,246565283.0,25.0,25.0,4.0,28.0,100.4,mixed_evaporative,MAXIMUM,0
SAC,2024,2,0,0,0,188.0,0.0,,54.0,82.0,26.0,56.0,40.5,177.0,3732.0,136.0,5.9,23049609.649999976,248307883.0,26.0,26.0,4.0,29.0,102.0,mixed_evaporative,MAXIMUM,0
SAC,2024,3,0,0,0,198.0,0.0,,59.0,77.0,30.0,47.0,19.4,174.0,3655.0,136.0,5.9,23032586.430000007,248334219.0,25.0,25.0,4.0,28.0,101.9,mixed_evaporative,MAXIMUM,0
SAC,2024,4,0,0,0,222.5,0.87,,71.0,81.0,42.0,39.0,34.2,193.0,3647.0,136.0,5.9,22412474.449999988,267864109.0,26.0,26.0,4.0,28.0,102.2,mixed_evaporative,MAXIMUM,0
SAC,2024,5,3,0,0,202.0,0.0,,74.0,74.0,34.0,40.0,25.6,188.0,3628.0,163.0,5.7,21307689.820000023,268125238.0,26.0,25.0,4.0,30.0,102.2,mixed_evaporative,MAXIMUM,0
SAC,2024,6,17,11,0,430.5,1.78,,60.0,83.0,33.0,50.0,24.2,178.0,3607.0,128.0,5.8,21986882.20999998,268177312.0,21.0,23.0,4.0,18.0,102.2,mixed_evaporative,MAXIMUM,0
SAC,2024,7,27,23,15,286.0,1.28,,73.0,83.0,36.0,47.0,26.3,183.0,3610.0,124.0,5.6,24760174.43,266001575.0,19.0,22.0,4.0,14.0,105.5,mixed_evaporative,MAXIMUM,0
SAC,2024,8,19,12,0,244.0,0.69,,89.0,91.0,43.0,48.0,19.9,174.0,3603.0,151.0,5.8,20429439.729999997,265972475.0,21.0,22.0,17.0,20.0,111.2,mixed_evaporative,MAXIMUM,0
SAC,2024,9,13,8,0,287.0,2.01,,81.0,89.0,42.0,47.0,30.8,169.0,3919.0,149.0,5.9,21693263.32,266617181.0,22.0,22.0,17.0,21.0,142.4,mixed_evaporative,MAXIMUM,0
SAC,2024,10,8,8,0,226.5,0.08,,77.0,94.0,32.0,62.0,21.5,173.0,3926.0,136.0,5.7,21486893.869999997,266532485.0,22.0,22.0,17.0,23.0,144.7,mixed_evaporative,MAXIMUM,0
SAC,2024,11,0,0,0,115.0,1.11,,65.0,75.0,42.0,33.0,21.8,220.0,3758.0,134.0,5.7,23903186.61,268613856.0,24.0,23.0,17.0,26.0,148.8,mixed_evaporative,MAXIMUM,0
SAC,2024,12,0,0,0,142.0,0.39,,80.0,78.0,37.0,41.0,32.4,228.0,3670.0,129.0,5.7,21058213.560000002,261393866.0,23.0,22.0,17.0,26.0,149.1,mixed_evaporative,MAXIMUM,0
SAC,2025,1,0,0,0,140.0,4.12,,72.0,78.0,35.0,43.0,28.9,204.0,3616.0,154.0,5.8,21167248.85000001,261676195.0,25.0,22.0,9.0,33.0,115.6,mixed_evaporative,MAXIMUM,0
SAC,2025,2,0,0,0,135.5,0.0,,65.0,73.0,46.0,27.0,22.1,174.0,3540.0,161.0,5.9,20140707.47999999,263491942.38,24.0,20.0,5.0,33.0,112.6,mixed_evaporative,MAXIMUM,0
SAC,2025,3,0,0,0,207.0,14.64,,47.0,50.0,12.0,38.0,22.3,161.0,3458.0,147.0,6.0,21526338.52000001,263788001.38,24.0,20.0,5.0,34.0,113.5,mixed_evaporative,MAXIMUM,0
SAC,2025,4,0,0,0,137.0,0.62,,92.0,90.0,29.0,61.0,23.6,161.0,3711.0,146.0,6.1,20966218.74000001,266141197.38,24.0,20.0,9.0,33.0,112.9,mixed_evaporative,MAXIMUM,0
SAC,2025,5,4,2,0,152.0,0.0,,106.0,98.0,50.0,48.0,29.3,171.0,3427.0,132.0,6.0,20482516.059999973,266397772.38,23.0,20.0,9.0,31.0,117.3,mixed_evaporative,MAXIMUM,0
SAC,2025,6,13,3,0,273.0,14.92,3.0,82.0,77.0,25.0,52.0,24.4,176.0,3703.0,112.0,6.1,20062126.51000002,266519256.38,25.0,22.0,9.0,34.0,119.0,mixed_evaporative,MAXIMUM,0
SAC,2025,7,18,8,0,,,,,95.0,47.0,48.0,24.7,180.0,4001.0,135.0,6.1,,,29.0,20.0,13.0,45.0,119.1,mixed_evaporative,MAXIMUM,0
SAC,2025,8,24,15,3,,,,,86.0,30.0,56.0,24.8,187.0,4263.0,143.0,6.1,,,29.0,20.0,13.0,45.0,118.1,mixed_evaporative,MAXIMUM,0
SAC,2025,9,8,4,0,,,,,111.0,54.0,57.0,27.2,176.0,4522.0,121.0,6.1,,,29.0,20.0,17.0,43.0,119.0,mixed_evaporative,MAXIMUM,0
SAC,2025,10,0,0,0,,,,,110.0,51.0,59.0,25.8,169.0,4731.0,132.0,6.2,,,29.0,20.0,22.0,43.0,117.3,mixed_evaporative,MAXIMUM,0
SAC,2025,11,0,0,0,,,,,72.0,30.0,42.0,23.0,140.0,3307.0,99.0,6.5,,,29.0,20.0,22.0,45.0,116.8,mixed_evaporative,MAXIMUM,0
SAC,2025,12,0,0,0,,,,,89.0,41.0,48.0,24.1,138.0,3425.0,127.0,6.4,,,28.0,20.0,17.0,42.0,117.6,mixed_evaporative,MAXIMUM,0
SATF,2016,1,0,0,0,,,,,,,,,,,,,,,,,,,158.1,mixed_evaporative,,0
SATF,2016,2,0,0,0,,,,,,,,,,,,,,,,,,,156.5,mixed_evaporative,,0
SATF,2016,3,0,0,0,,,,,,,,,,,,,,,,,,,148.9,mixed_evaporative,,0
SATF,2016,4,3,0,0,,,,,,,,,,,,,,,,,,,150.4,mixed_evaporative,,0
SATF,2016,5,12,5,0,,,,,,,,,,,,,,,,,,,154.1,mixed_evaporative,,0
SATF,2016,6,23,20,3,,,,,,,,,,,,,,,,,,,154.1,mixed_evaporative,,0
SATF,2016,7,30,28,4,,,,,,,,,,,,,,,,,,,156.1,mixed_evaporative,,0
SATF,2016,8,31,27,0,,,,,,,,,,,,,,,,,,,155.8,mixed_evaporative,,0
SATF,2016,9,22,16,0,,,,,,,,,,,,,,,,,,,154.6,mixed_evaporative,,0
SATF,2016,10,1,0,0,,,,,,,,,,,,,,,,,,,155.6,mixed_evaporative,,0
SATF,2016,11,0,0,0,,,,,,,,,,,,,,,,,,,155.2,mixed_evaporative,,0
SATF,2016,12,0,0,0,,,,,,,,,,,,,,,,,,,157.9,mixed_evaporative,,0
SATF,2017,1,0,0,0,,,,,,,,8.5,81.0,836.0,56.0,3.1,,,15.0,11.0,3.0,28.0,160.1,mixed_evaporative,,0
SATF,2017,2,0,0,0,,,,,,,,9.9,82.0,836.0,49.0,3.1,,,15.0,12.0,7.0,26.0,161.8,mixed_evaporative,,0
SATF,2017,3,0,0,0,,,,,,,,8.2,83.0,837.0,39.0,3.1,,,13.0,11.0,0.0,21.0,164.6,mixed_evaporative,,0
SATF,2017,4,0,0,0,,,,,,,,8.3,79.0,834.0,43.0,3.1,,,12.0,10.0,2.0,20.0,163.5,mixed_evaporative,,0
SATF,2017,5,12,7,0,,,,,,,,8.3,79.0,833.0,24.0,3.0,,,13.0,11.0,0.0,21.0,165.1,mixed_evaporative,,0
SATF,2017,6,24,21,7,,,,,,,,9.2,78.0,823.0,47.0,3.0,,,12.0,11.0,0.0,19.0,165.7,mixed_evaporative,,0
SATF,2017,7,31,31,0,,,,,,,,9.9,79.0,822.0,52.0,2.9,,,19.0,20.0,0.0,21.0,167.5,mixed_evaporative,,0
SATF,2017,8,30,27,3,,,,,,,,7.7,77.0,837.0,27.0,2.4,,,18.0,21.0,0.0,20.0,165.7,mixed_evaporative,,0
SATF,2017,9,18,10,3,,,,,,,,12.1,78.0,839.0,24.0,2.8,,,17.0,19.0,0.0,19.0,168.0,mixed_evaporative,,0
SATF,2017,10,0,0,0,,,,,,,,10.4,77.0,843.0,17.0,2.9,,,16.0,18.0,0.0,17.0,169.9,mixed_evaporative,,0
SATF,2017,11,0,0,0,,,,,,,,9.1,72.0,1012.0,48.0,3.0,,,13.0,12.0,5.0,17.0,166.2,mixed_evaporative,,0
SATF,2017,12,0,0,0,,,,,,,,12.8,74.0,995.0,37.0,3.0,,,13.0,12.0,5.0,17.0,166.3,mixed_evaporative,,0
SATF,2018,1,0,0,0,,,,,,,,9.9,75.0,977.0,40.0,3.0,,,11.0,11.0,2.0,14.0,164.2,mixed_evaporative,,0
SATF,2018,2,0,0,0,,,,,,,,11.2,77.0,973.0,22.0,3.0,,,10.0,9.0,2.0,16.0,167.7,mixed_evaporative,,0
SATF,2018,3,0,0,0,,,,,,,,9.1,80.0,972.0,61.0,3.0,,,9.0,7.0,2.0,16.0,170.6,mixed_evaporative,,0
SATF,2018,4,4,0,0,,,,,,,,8.1,80.0,976.0,35.0,3.0,,,9.0,8.0,5.0,14.0,174.3,mixed_evaporative,,0
SATF,2018,5,5,1,0,,,,,,,,8.5,79.0,978.0,12.0,3.0,,,11.0,11.0,2.0,13.0,175.6,mixed_evaporative,,0
SATF,2018,6,22,18,0,,,,,,,,9.0,77.0,970.0,26.0,3.0,,,12.0,12.0,2.0,16.0,172.7,mixed_evaporative,,0
SATF,2018,7,31,30,0,,,,,,,,9.9,75.0,968.0,59.0,3.0,,,17.0,15.0,0.0,27.0,171.7,mixed_evaporative,,0
SATF,2018,8,27,21,0,,,,,,,,12.0,73.0,968.0,41.0,3.0,,,18.0,15.0,2.0,29.0,171.2,mixed_evaporative,,0
SATF,2018,9,21,15,0,,,,,,,,11.1,71.0,967.0,31.0,3.1,,,17.0,11.0,2.0,32.0,169.8,mixed_evaporative,,0
SATF,2018,10,0,0,0,,,,,,,,10.9,72.0,964.0,93.0,3.1,,,16.0,10.0,5.0,29.0,165.8,mixed_evaporative,,0
SATF,2018,11,0,0,0,,,,,,,,12.5,82.0,992.0,28.0,3.2,,,13.0,8.0,7.0,25.0,164.5,mixed_evaporative,,0
SATF,2018,12,0,0,0,,,,,,,,14.8,92.0,985.0,50.0,3.2,,,13.0,8.0,7.0,24.0,163.3,mixed_evaporative,,0
SATF,2019,1,0,0,0,,,,,,,,13.3,90.0,964.0,65.0,3.3,,,12.0,8.0,7.0,23.0,163.1,mixed_evaporative,,0
SATF,2019,2,0,0,0,,,,,,,,13.3,84.0,973.0,92.0,3.3,,,13.0,7.0,10.0,25.0,161.4,mixed_evaporative,,0
SATF,2019,3,0,0,0,,,,,,,,17.6,80.0,964.0,52.0,3.4,,,13.0,8.0,5.0,25.0,160.9,mixed_evaporative,,0
SATF,2019,4,3,0,0,,,,,,,,15.2,85.0,973.0,29.0,3.4,,,13.0,7.0,7.0,27.0,163.5,mixed_evaporative,,0
SATF,2019,5,4,0,0,,,,,,,,11.7,82.0,979.0,79.0,3.5,,,14.0,7.0,10.0,29.0,160.6,mixed_evaporative,,0
SATF,2019,6,27,19,1,,,,,,,,10.6,78.0,979.0,48.0,3.5,,,13.0,7.0,7.0,25.0,159.3,mixed_evaporative,,0
SATF,2019,7,31,25,0,,,,,,,,11.0,79.0,889.0,85.0,3.5,,,13.0,8.0,7.0,26.0,161.1,mixed_evaporative,,0
SATF,2019,8,30,21,0,,,,,,,,16.3,81.0,900.0,61.0,3.5,,,15.0,12.0,5.0,23.0,161.8,mixed_evaporative,,0
SATF,2019,9,15,12,0,,,,,,,,15.9,80.0,913.0,54.0,3.5,,,14.0,13.0,0.0,22.0,160.0,mixed_evaporative,,0
SATF,2019,10,0,0,0,,,,,,,,14.9,82.0,926.0,69.0,3.6,,,15.0,13.0,0.0,22.0,157.1,mixed_evaporative,,0
SATF,2019,11,0,0,0,,,,,,,,17.9,101.0,1048.0,50.0,3.6,,,16.0,12.0,0.0,26.0,156.6,mixed_evaporative,,0
SATF,2019,12,0,0,0,,,,,,,,17.8,95.0,1068.0,49.0,3.5,,,14.0,11.0,0.0,24.0,154.9,mixed_evaporative,,0
SATF,2020,1,0,0,0,,,,,,,,11.6,83.0,1083.0,51.0,3.6,,,13.0,11.0,0.0,22.0,154.7,mixed_evaporative,,0
SATF,2020,2,0,0,0,,,,,,,,12.7,76.0,1088.0,49.0,3.7,,,12.0,10.0,2.0,20.0,154.7,mixed_evaporative,,0
SATF,2020,3,0,0,0,,,,,,,,12.2,77.0,1098.0,51.0,3.7,,,12.0,10.0,2.0,19.0,154.1,mixed_evaporative,,0
SATF,2020,4,2,0,0,,,,,,,,9.0,85.0,1101.0,25.0,3.8,,,12.0,9.0,7.0,20.0,141.5,mixed_evaporative,,0
SATF,2020,5,9,6,0,,,,,,,,10.5,84.0,1106.0,23.0,3.8,,,12.0,8.0,7.0,20.0,141.5,mixed_evaporative,,0
SATF,2020,6,19,13,0,,,,,,,,10.7,82.0,1108.0,33.0,3.8,,,12.0,9.0,5.0,20.0,141.2,mixed_evaporative,,0
SATF,2020,7,31,29,0,,,,,,,,13.0,82.0,1105.0,26.0,3.8,,,14.0,8.0,10.0,26.0,136.5,mixed_evaporative,,0
SATF,2020,8,30,27,1,,,,,,,,11.5,81.0,1112.0,39.0,3.8,,,14.0,7.0,12.0,27.0,132.3,mixed_evaporative,,0
SATF,2020,9,20,8,0,,,,,,,,12.3,78.0,1115.0,32.0,3.9,,,14.0,6.0,12.0,32.0,129.7,mixed_evaporative,,0
SATF,2020,10,7,2,0,,,,,,,,13.3,76.0,1124.0,43.0,3.9,,,11.0,7.0,12.0,19.0,129.8,mixed_evaporative,,0
SATF,2020,11,0,0,0,,,,,,,,8.3,113.0,1225.0,22.0,3.9,,,11.0,7.0,12.0,19.0,127.8,mixed_evaporative,,0
SATF,2020,12,0,0,0,,,,,,,,11.6,80.0,1324.0,26.0,4.0,,,13.0,9.0,20.0,20.0,126.0,mixed_evaporative,,0
SATF,2021,1,0,0,0,,,,,17.0,11.0,6.0,11.8,94.0,1324.0,31.0,4.2,,,11.0,9.0,22.0,15.0,0.1,mixed_evaporative,,0
SATF,2021,2,0,0,0,,,,,27.0,19.0,8.0,10.6,95.0,1331.0,153.0,5.1,,,13.0,10.0,27.0,16.0,129.8,mixed_evaporative,,0
SATF,2021,3,0,0,0,,,,,19.0,14.0,5.0,13.0,101.0,1366.0,153.0,5.1,,,14.0,11.0,27.0,17.0,131.7,mixed_evaporative,,0
SATF,2021,4,2,0,0,,,,,21.0,16.0,5.0,13.7,110.0,1385.0,153.0,5.1,,,11.0,7.0,25.0,17.0,135.9,mixed_evaporative,,0
SATF,2021,5,13,4,0,,,,,23.0,19.0,4.0,6.8,104.0,1393.0,153.0,5.1,,,12.0,8.0,27.0,17.0,139.9,mixed_evaporative,,0
SATF,2021,6,25,20,5,,,,,29.0,20.0,9.0,10.2,100.0,1388.0,153.0,5.1,,,12.0,9.0,27.0,17.0,145.1,mixed_evaporative,,0
SATF,2021,7,31,31,5,124.64,1.32,,18.0,21.0,18.0,3.0,14.9,102.0,1383.0,153.0,5.1,20276517.35,231792476.0,12.0,8.0,18.0,20.0,147.7,mixed_evaporative,,0
SATF,2021,8,29,23,0,149.3,5.71,,25.0,30.0,23.0,7.0,13.6,102.0,1368.0,153.0,5.1,21859746.269999996,231952130.0,12.0,8.0,11.0,21.0,146.9,mixed_evaporative,,0
SATF,2021,9,21,13,0,117.37,2.93,1.0,22.0,28.0,18.0,10.0,13.2,105.0,1357.0,153.0,5.1,21411662.130000003,231952130.0,11.0,8.0,8.0,20.0,146.2,mixed_evaporative,,0
SATF,2021,10,2,0,0,188.41,0.49,1.0,29.0,23.0,13.0,10.0,9.7,102.0,1338.0,153.0,5.1,21622672.519999996,231955202.0,12.0,9.0,5.0,20.0,146.5,mixed_evaporative,,0
SATF,2021,11,0,0,0,194.39,5.47,1.0,24.0,31.0,25.0,6.0,12.9,92.0,1249.0,153.0,5.1,22523627.010000005,246822799.0,12.0,10.0,-3.0,21.0,146.2,mixed_evaporative,,0
SATF,2021,12,0,0,0,140.35,1.55,1.0,21.0,28.0,18.0,10.0,12.4,75.0,1248.0,153.0,5.1,26646814.189999998,246845162.0,12.0,10.0,-3.0,21.0,144.8,mixed_evaporative,,0
SATF,2022,1,0,0,0,90.72,23.0,,17.0,20.0,16.0,4.0,12.1,78.0,1235.0,153.0,5.1,20990425.409999996,247311475.0,17.0,14.0,-3.0,29.0,141.9,mixed_evaporative,,0
SATF,2022,2,0,0,0,88.43,25.65,,22.0,19.0,11.0,8.0,10.5,74.0,1233.0,153.0,5.1,23343197.47,249412578.0,19.0,15.0,-3.0,33.0,139.9,mixed_evaporative,,0
